workId,workTitle,Author,Century
L4506,uersus de calice,Remigius Rhemensis,CE 6
L4507,Concubitu Martis et Veneris,Reposianus,CE 3-4
L4508,Responsa ex libris Digestorum,Auctor Incertus,
L4509,Revelatio Esdrae de qualitatibus anni,Revelatio Esdrae de qualitatibus anni,
L4510,Fragmenta,Aurelius Romulus,
L4511,De Podagra,Rufus,
L4512,De Numeris Oratorum/De Metris Oratorum,Rufinus Antiochensis,CE 5
L4513,In Metra Terentiana/ In Metra Comicorum,Rufinus Antiochensis,CE 5
L4514,Interpretatio Orationum Gregorii Nazianzeni,Rufinus Antiochensis,CE 5
L4515,Confessio-fidei,Tyrannius Rufinus Aquileiensis,CE 4
L4516,Apologia ad Anastasium,Tyrannius Rufinus Aquileiensis,CE 4
L4517,Apologia in Sanctum Hieronymum,Tyrannius Rufinus Aquileiensis,CE 4
L4518,Commentarius in Symbolum Apostolorum,Tyrannius Rufinus Aquileiensis,CE 4
L4519,De Benedictionibus Patriacharum,Tyrannius Rufinus Aquileiensis,CE 4
L4520,Historia Ecclesiastica,Tyrannius Rufinus Aquileiensis,CE 4
L4521,Historia Monarchorum,Tyrannius Rufinus Aquileiensis,CE 4
L4522,Opera Tyrannii Rufini,Tyrannius Rufinus Aquileiensis,CE 4
L4523,De adulteratione librorum Origenis,Tyrannius Rufinus Aquileiensis,CE 4
L4524,Prologus in Apologeticum Pamphili martyris pro Origene,Tyrannius Rufinus Aquileiensis,CE 4
L4525,Praefatio in Omelias sancti Basilii,Tyrannius Rufinus Aquileiensis,CE 4
L4526,Prologus in Regulam sancti Basilii,Tyrannius Rufinus Aquileiensis,CE 4
L4527,Praefationes in libros Origenis PERI \'\'ARCHON,Tyrannius Rufinus Aquileiensis,CE 4
L4528,Prologus in Explanationem Origenis super psalmos XXXVI-XXXVII-XXXVIII,Tyrannius Rufinus Aquileiensis,CE 4
L4529,Praefatio in Gregorii Nazianzeni orationes,Tyrannius Rufinus Aquileiensis,CE 4
L4530,Praefatio in Sexti Sententias,Tyrannius Rufinus Aquileiensis,CE 4
L4531,Prologus in Adamantii (Origenis) libros v adversus haereticos,Tyrannius Rufinus Aquileiensis,CE 4
L4532,Prologus in libros Historiarum Eusebii,Tyrannius Rufinus Aquileiensis,CE 4
L4533,Prologus in omelias Origenis super Iesum Nave,Tyrannius Rufinus Aquileiensis,CE 4
L4534,Praefatio atque epilogus in explanationem Origenis super epistulam Pauli ad Romanos,Tyrannius Rufinus Aquileiensis,CE 4
L4535,Prologus in Clementis Recognitiones,Tyrannius Rufinus Aquileiensis,CE 4
L4536,Prologus in omelias Origenis super Numeros,Tyrannius Rufinus Aquileiensis,CE 4
L4537,Dicta de fide catholica,Tyrannius Rufinus Aquileiensis,CE 4
L4538,Breviarium rerum gestarum populi Romani,Rufius Festus,CE 4
L4539,Prologus,Rufinus Aquileiensis Incertus,
L4540,Verba Seniorum,Rufinus Aquileiensis Incertus,
L4541,Commentarius in Joel,Rufinus Aquilieiensis (Incertus),CE 4
L4542,Commentarius in Oseam,Rufinus Aquilieiensis (Incertus),CE 4
L4543,Commentarius in Amos,Rufinus Aquilieiensis (Incertus),CE 4
L4544,Commentarius in LXXV Psalmos,Rufinus De Aquileia (Ps),CE 4
L4545,Liber de Fide,Rufinus Ps.,CE 4
L4546,Vitae Sanctae Eugeniae,Rufinus Ps.,CE 4
L4547,Epistolae,Ruricius episcopus Lemovicensis,CE 5
L4548,carmen epist. 2 19 insertum [PL 58 0099D],Ruricius episcopus Lemovicensis,CE 5
L4549,Historiae,Octavius Ruso,BCE 2-1
L4550,Carmina In Historiam Testamenti Veteris at Novi,Rusticus Helpidius,CE 5
L4551,Carmen de Christi Jesu Beneficiis,Rusticus Helpidius,CE 5
L4552,Disputatio Contra Acephalos,Rusticus Diaconus,CE 6
L4553,Epistula ad Eucherium Lugdunensemäó_x008f_,Rusticus Presbyter,CE 5
L4554,Pauli epistula ad Corinthios II,Vulgate,
L4555,Schemata Lexeos,Publius Rutilius Lupus,CE 1
L4556,De Figuris Sententiarum et Elocutionis,Publius Rutilius Lupus,CE 1
L4557,De Reditu Suo,Rutilius Claudius Namatianus,CE 5
L4558,fragmenta duo,Rutilius Claudius Namatianus,CE 5
L4559,De Vita Sua,Publius Rutilius Rufus,BCE 2-1
L4560,Incertae Sedis,Publius Rutilius Rufus,BCE 2-1
L4561,Ad Legem Falcidiam,Publius Rutilius Rufus,BCE 2-1
L4562,Aelii Spartiani De Vita Hadriani,Scriptores Historiae Augustae,CE 3-4
L4563,Aelii Spartiani Aelius,Scriptores Historiae Augustae,CE 3-4
L4564,Iuli Capitolini Antoninus Pius,Scriptores Historiae Augustae,CE 3-4
L4565,Vita Marci Antonini Philosophi Iuli Capitolini,Scriptores Historiae Augustae,CE 3-4
L4566,Iuli Capitolini Verus,Scriptores Historiae Augustae,CE 3-4
L4567,Avidius Cassius Vulcacii Galicani V.C.,Scriptores Historiae Augustae,CE 3-4
L4568,Commodus Antoninus Aeli Lampridi,Scriptores Historiae Augustae,CE 3-4
L4569,Helvius Pertinax Iuli Capitolini,Scriptores Historiae Augustae,CE 3-4
L4570,Didius Iulianus Aeli Spartiani,Scriptores Historiae Augustae,CE 3-4
L4571,Aeli Spartiani Severus,Scriptores Historiae Augustae,CE 3-4
L4572,Pescennius Niger Aeli Spartiani,Scriptores Historiae Augustae,CE 3-4
L4573,Vita Clodii Albini Iulii Capitolini,Scriptores Historiae Augustae,CE 3-4
L4574,Antoninus Caracullus Aeli Spartiani,Scriptores Historiae Augustae,CE 3-4
L4575,Antoninus Geta Aeli Spartiani,Scriptores Historiae Augustae,CE 3-4
L4576,Opilius Macrinus Iuli Capitolini,Scriptores Historiae Augustae,CE 3-4
L4577,Diadumenus Antoninus Aelii Lampridii,Scriptores Historiae Augustae,CE 3-4
L4578,Aeli Lampridii Antoninus Heliogabalus,Scriptores Historiae Augustae,CE 3-4
L4579,Alexander Severus Aeli Lampridii,Scriptores Historiae Augustae,CE 3-4
L4580,Maximini Duo Iuli Capitolini,Scriptores Historiae Augustae,CE 3-4
L4581,Gordiani Tres Iuli Capitolini,Scriptores Historiae Augustae,CE 3-4
L4582,Maximus et Balbinus Iuli Capitolini,Scriptores Historiae Augustae,CE 3-4
L4583,Trebelli Pollionis Valeriani Duo,Scriptores Historiae Augustae,CE 3-4
L4645,Excerpta Bobiensia ad Actio in Verrem,Scholia Bobiensia,
L4584,Trebelli Pollionis Gallieni Duo,Scriptores Historiae Augustae,CE 3-4
L4585,Trebelli Pollionis Tyranni Triginta,Scriptores Historiae Augustae,CE 3-4
L4586,Trebelli Pollionis Divus Claudius,Scriptores Historiae Augustae,CE 3-4
L4587,Flavi Vopisci Syracusii Divus Aurelianus,Scriptores Historiae Augustae,CE 3-4
L4588,Flavi Vopisci Syracusii Tacitus,Scriptores Historiae Augustae,CE 3-4
L4589,Flavi Vopisci Syracusii Probus,Scriptores Historiae Augustae,CE 3-4
L4590,Flavi Vopisci Syracusii Quadrigae Tyrannorum,Scriptores Historiae Augustae,CE 3-4
L4591,Flavi Vopisci Syracusii Carus et Carinus et Numerianus,Scriptores Historiae Augustae,CE 3-4
L4592,Grammatica,Sabidius,BCE 1
L4593,Artes,Marius Plotius Sacerdos,CE 3
L4594,Sacra Argeorum,Sacra Argeorum,
L4595,Catilinae Coniuratio / Bellum Catilinae / De Catilinae Coniuratione,Gaius Sallustius Crispus,BCE 1
L4596,Bellum Iugurthinum / Bellum Iugurthae,Gaius Sallustius Crispus,BCE 1
L4597,Historiae,Gaius Sallustius Crispus,BCE 1
L4598,Historiarum frr. ampliora,Gaius Sallustius Crispus,BCE 1
L4599,Historiarum frr. e codicibus,Gaius Sallustius Crispus,BCE 1
L4600,Historiarum frr. e papyris,Gaius Sallustius Crispus,BCE 1
L4601,Fragmenta,Gaius Sallustius Crispus,BCE 1
L4602,Ad Caesarem de Re Publica,Gaius Sallustius Crispus,BCE 1
L4603,In Marcum Tullium Ciceronem,Gaius Sallustius Crispus,BCE 1
L4604,Expositio mystica in parabolas Salomonis et in Ecclesiasten,Salonus Genavensis,CE 5
L4605,Epistulae,PL53(173); CPL487; CSEL8(224-316); MGHi1(108),CE 5
L4606,De Gubernatione Dei,Salvianus Massiliensis,CE 5
L4607,Ad Ecclesiam,Salvianus Massiliensis,CE 5
L4608,Adversus Avaritiam,Salvianus Massiliensis,CE 5
L4609,,Salonius Viennensis,CE 5
L4610,,Salonius Viennensis,CE 5
L4611,Fragmenta,Salvidienus,
L4612,Rerum Reconditarum Libri,Septimius Severus,
L4613,Tragoediae,Santra,BCE 1
L4614,Grammatica,Santra,BCE 1
L4615,Fragmentum Sangallense de Epodo Octosyllabo,Fragmentum Sangallense de Epodo Octosyllabo,
L4616,Fragmentum Sangallense de Iambico Trimetro,Fragmentum Sangallense de Iambico Trimetro,
L4617,Fragmentum Sangallense de Pentametro,Fragmentum Sangallense de Pentametro,
L4618,Fragmentum Sangallense de scansione heroici versus,Fragmentum Sangallense de scansione heroici versus,
L4619,Fragmentum Sangermanense de Schematibus,Fragmentum Sangermanense de Schematibus,
L4620,De Agre Cultura,Saserna,
L4621,De Poenis Paganorum,Claudius Saturninus,CE 2?
L4622,Oratio,Publius Saturius,BCE 1
L4623,?,Pompeius Saturninus,CE 1
L4624,Fragmentum Historicum,Saufeius,BCE 1
L4625,Carmina,Quintus Mucius Scaevola,
L4626,Regularum,Quintus Ceruidius Scaevola,CE 2
L4627,Quaestiones,Quintus Ceruidius Scaevola,CE 2
L4628,Responsa,Quintus Ceruidius Scaevola,CE 2
L4629,Digest,Quintus Ceruidius Scaevola,CE 2
L4630,Quaestionum Publice Tractatrum,Quintus Ceruidius Scaevola,CE 2
L4631,Tragoediae,Scaevus Memor,CE 1
L4632,?,Marcus Aemilius Scaurus filius,BCE 1
L4633,Scholia Bobiensia Pro Milone,Scholia Bobiensia,
L4634,Scholia Bobiensia Pro Flacco,Scholia Bobiensia,
L4635,Scholia Bobiensia in Clodium et Curionem,Scholia Bobiensia,
L4636,Scholia Bobiensia Pro Archia,Scholia Bobiensia,
L4637,Scholia Bobiensia Cum Populo Gratis,Scholia Bobiensia,
L4638,Scholia Bobiensia Pro Plancio,Scholia Bobiensia,
L4639,Scholia Bobiensia de Rege Alexandrino,Scholia Bobiensia,
L4640,Scholia Bobiensia de Aere Alieno Milonis,Scholia Bobiensia,
L4641,Scholia Bobiensia Cum Senatu Gratis,Scholia Bobiensia,
L4642,Scholia Bobiensia Pro Sestio,Scholia Bobiensia,
L4643,Scholia Bobiensia Pro Sulla,Scholia Bobiensia,
L4644,Scholia Bobiensia in Vatinium,Scholia Bobiensia,
L4646,Scholia cod. Memmiani in Suetonii Iul. 32,,
L4647,Scholia in Iuvenalem vetustiora collegit,Scholia in Juvenalem,
L4648,Scholia in orationes Ciceronis Gronouiana codicis Voss. lat. Q 138,,
L4649,Scholia in orationes Ciceronis codicum Cluniacensis 498 et Ambrosiani C 29,,
L4650,Orationes,Publius Cornelius Scipio Aemilianus Africanus,BCE 2
L4651,Oratio,Publius Cornelius Scipio Africanus maior,BCE 2
L4652,Epistola ad Augustinum,Secundinus Manichaeus,CE 4/5
L4653,Hymni,Secundinus Hibernensis,CE 5
L4654,carmen paschale,Sedulius Scotus,CE 9
L4655,Hymni,Sedulius Scotus,CE 9
L4656,Carmina,Sedulius Scotus,CE 9
L4657,Homilia de Epiphania,Sedatus Biterrensis,CE 6
L4658,Selectae Variantes Lectiones,Auctor Incertus,
L4659,,Seleucus Homericum,BCE 1
L4660,De Consolatione ad Polybium,Lucius Annaeus Seneca Iunior,CE 1
L4661,De Consolatione ad Marciam,Lucius Annaeus Seneca Iunior,CE 1
L4662,De Brevitate Vitae,Lucius Annaeus Seneca Iunior,CE 1
L4663,De Consolatione ad Helvium,Lucius Annaeus Seneca Iunior,CE 1
L4664,De Constantia,Lucius Annaeus Seneca Iunior,CE 1
L4665,De Providentia,Lucius Annaeus Seneca Iunior,CE 1
L4666,De Ira,Lucius Annaeus Seneca Iunior,CE 1
L4667,De Otium,Lucius Annaeus Seneca Iunior,CE 1
L4668,De Tranquillitate Animi,Lucius Annaeus Seneca Iunior,CE 1
L4669,De Vita Beata,Lucius Annaeus Seneca Iunior,CE 1
L4670,Hercules Oetaeus,Lucius Annaeus Seneca Iunior,CE 1
L4671,Hercules Furens,Lucius Annaeus Seneca Iunior,CE 1
L4672,Troades,Lucius Annaeus Seneca Iunior,CE 1
L4673,Phoenissae,Lucius Annaeus Seneca Iunior,CE 1
L4674,Medea,Lucius Annaeus Seneca Iunior,CE 1
L4675,Phaedra,Lucius Annaeus Seneca Iunior,CE 1
L4676,Oedipus,Lucius Annaeus Seneca Iunior,CE 1
L4677,Agamemnon,Lucius Annaeus Seneca Iunior,CE 1
L4678,Thyestes,Lucius Annaeus Seneca Iunior,CE 1
L4679,Octavia,Lucius Annaeus Seneca Iunior,CE 1
L4680,Apocolocyntosis / Ludus de Morte Claudii,Lucius Annaeus Seneca Iunior,CE 1
L4681,Dialogi,Lucius Annaeus Seneca Iunior,CE 1
L4682,De Beneficiis,Lucius Annaeus Seneca Iunior,CE 1
L4683,De Clementia,Lucius Annaeus Seneca Iunior,CE 1
L4684,Ad Lucilium Epistulae Morales,Lucius Annaeus Seneca Iunior,CE 1
L4685,Quaestiones Naturales,Lucius Annaeus Seneca Iunior,CE 1
L4686,e Cleanthe Versus,Lucius Annaeus Seneca Iunior,CE 1
L4687,De Vita Patris,Lucius Annaeus Seneca Iunior,CE 1
L4688,epigrammata,Lucius Annaeus Seneca Iunior,CE 1
L4689,*liber de moribus,Lucius Annaeus Seneca Iunior,CE 1
L4690,Proverbia,Lucius Annaeus Seneca Iunior,CE 1
L4691,Moralis Philosophiae Libri,Lucius Annaeus Seneca Iunior,CE 1
L4692,Epistula ad Paulum,Lucius Annaeus Seneca Iunior,CE 1
L4693,Senatus Consultum de Bacchanalibus,Senatus Consultum de Bacchanalibus,BCE 2
L4694,Controversiae,Lucius Annaeus Seneca Senior,BCE 1-1 CE
L4695,Controversiae excerpta,Lucius Annaeus Seneca Senior,BCE 1-1 CE
L4696,Suasoriae,Lucius Annaeus Seneca Senior,BCE 1-1 CE
L4697,Fragmenta,Lucius Annaeus Seneca Senior,BCE 1-1 CE
L4698,Oratorum et Rhetorum Sententiae Divisiones Colores,Lucius Annaeus Seneca Senior,BCE 1-1 CE
L4699,Historiae ab Initio Bellorum Civilium,Lucius Annaeus Seneca Senior,BCE 1-1 CE
L4700,?,Herennius Senecio,CE 1
L4701,Sententiae piam interpretationem desiderantes,Auctor Incertus,
L4702,Vita Alexandri Severi,Septimius,
L4765,hymnus de ratione temporum,Sisebutus rex Visigothorum,CE 7
L4703,Carmina,Septimius Serenus,CE 3?
L4704,Utrum Pater Et Filius Ac Spiritus Sanctus De Divinitate Substantialiter Praedicentur Liber,Septimius Serenus,CE 3?
L4705,De vita sua,Caesar L. Septimius Severus Pertinax Augustus,CE 2-3
L4706,Fragmenta commentariorum,Clodius Servius,BCE 1
L4707,Liber Medicinalis,Quintus Serenus Sammonicus,CE 2-3
L4708,Liber Medicinalis capitula,Quintus Serenus Sammonicus,CE 2-3
L4709,Carmina,Sulpicius Lupercus Serbastus Iunior,
L4710,Sermo Arianorum,Auctor Incertus,
L4711,Sermones dominicales,Sermones Anonymi,
L4712,De Centum Metris,Maurus Servius Honoratus,CE 4-5
L4713,Commentarius in Artem Donati,Maurus Servius Honoratus,CE 4-5
L4714,De Finalibus,Maurus Servius Honoratus,CE 4-5
L4715,De Metris Horatianis,Maurus Servius Honoratus,CE 4-5
L4716,Commentarius in Vergilii Aeneidos Libros,Maurus Servius Honoratus,CE 4-5
L4717,In Vergilii Bucolicon Librum,Maurus Servius Honoratus,CE 4-5
L4718,In Vergilii Georgicon Libros,Maurus Servius Honoratus,CE 4-5
L4719,Vita Vergilii,Maurus Servius Honoratus,CE 4-5
L4720,Vita Vergilii,Seruius,CE 4-5
L4721,De Littera De Syllaba De Pedibus,Sergius Grammaticus / Marius Servius Honoratus (?),CE 4
L4722,De Arte Grammatica,Sergius Grammaticus / Marius Servius Honoratus (?),CE 4
L4723,Explanationes in Artes Donati,Sergius Grammaticus / Marius Servius Honoratus (?),CE 4
L4724,De Centum Metris,Servius Grammaticus / Marius Servius Honoratus (?),CE 4
L4725,De Finalibus,Servius Grammaticus / Marius Servius Honoratus (?),CE 4
L4726,De Metris Horatii,Servius Grammaticus / Marius Servius Honoratus (?),CE 4
L4727,In Donati Artem Minorem,Servius Grammaticus / Marius Servius Honoratus (?),CE 4
L4728,In Donati Artem Maiorem,Servius Grammaticus / Marius Servius Honoratus (?),CE 4
L4729,Carmina,Servius Varus,
L4730,,Sescennius Iacchus,BCE 1
L4731,Doctrina,Severinus,
L4732,Epistula de conversione Iudaeorum apud Minorcam insulam meritis sancti Stephani facta,Severus Minoricensis,CE 5
L4733,De altercatione Ecclesiae et Synagogae,Severus Minoricensis,CE 5
L4734,in Euangelia,Severus episcopus Malacitanus (?),CE 6
L4735,Epistola de Judaeis,Severus Majoricensis,
L4736,Carmen Bucolicum,Severus Rhetor,CE 4
L4737,de mortibus boum,Severus Endelechius rhetor Gallus,CE 4
L4738,Saturae,M. Sevius Nicanor grammaticus,BCE 2-1
L4739,Grammatica,Ennius Sextus vel Spurius,BCE 1
L4740,Carmen,Sextilius Ena,
L4741,Sibylla Maga,Sibylla Maga,
L4742,Sibylla Tiburtina,Sibylla Tiburtina,
L4743,De Condicionibus Agrorum,Siculus Flaccus,CE 3-4
L4744,De Divisis et Assignatis,Siculus Flaccus,CE 3-4
L4745,De Quaestoriis Agris,Siculus Flaccus,CE 3-4
L4746,Carmina,Gaius Sollius Modestus Apollinaris Sidonius,CE 5
L4747,Epistolae,Gaius Sollius Modestus Apollinaris Sidonius,CE 5
L4748,Panegyricus de Avito,Gaius Sollius Modestus Apollinaris Sidonius,CE 5
L4749,Panegyricus de Maioriano,Gaius Sollius Modestus Apollinaris Sidonius,CE 5
L4750,Panegyricus de Procopio Antemio,Gaius Sollius Modestus Apollinaris Sidonius,CE 5
L4751,versus epistulis inserti,Gaius Sollius Modestus Apollinaris Sidonius,CE 5
L4752,Punica,Tiberius Catius Asconius Silius Italicus,CE 1
L4753,Epistolae,Silverius Papa,CE 6
L4754,Appendix,Sylvester I Papa (Incertus),
L4755,Canon,Sylvester I Papa (Incertus),
L4756,Epistolae,Simplicius Papa,CE 5
L4757,Grammatica fragmenta,Sinnius Capito,BCE 1
L4758,Epistolae,Siricius papa,CE 4
L4759,Historiae,Lucius Cornelius Sisenna,BCE 1
L4760,Milesiae,Lucius Cornelius Sisenna,BCE 1
L4761,lamentum paenitentiae,Sisbertus Toletanus,CE 7
L4762,Vita S. Desiderii,Sisebutus,CE 7
L4763,Epistolae,Sisebutus,CE 7
L4764,carmen de eclipsibus,Sisebutus rex Visigothorum,CE 7
L4766,Vita S. Carilefi,Siviardus V abbas Anisolensis,
L4767,,Sixtus III,CE 5
L4768,Epistolae dubiae,Sixtus II (Incertus),
L4769,Collectanea Rerum Memorabilium / Polyhistor,Gaius Iulius Solinus,CE 3
L4770,Pontica,Gaius Iulius Solinus,CE 3
L4771,Statuta,Sonnatius Rhemensis,CE 7
L4772,Vita S. Mariae Aegyptiacae,Sophronius Ierosolymitanus; Paulus diaconus,
L4773,Sortes Sangallenses,Sortes Sangallenses,
L4774,De contemptu saeculi,Vestricius Spurinna Titus,CE 1
L4775,,Scribonius Aphrodisius,BCE 1-CE 1
L4776,Grammatica,Staberius Eros,BCE 1
L4777,Thebais / Thebaid,Publius Papinius Statius,CE 1
L4778,Silvae,Publius Papinius Statius,CE 1
L4779,Achilleis / Achilleid,Publius Papinius Statius,CE 1
L4780,De Bello Germanico (fragment),Publius Papinius Statius,CE 1
L4781,Agave,Publius Papinius Statius,CE 1
L4782,Concilium Arelatense,Statuta Ecclesiae antiqua,CE 4
L4783,Concilium Parisiense,Statuta Ecclesiae antiqua,CE 4
L4784,Concilium Valentinum,Statuta Ecclesiae antiqua,CE 4
L4785,Statuta Ecclesiae antiqua,Statuta Ecclesiae antiqua,CE 4
L4786,,Statius Tullianus,CE 4
L4787,Historia Caesaris,Statius Valens,
L4788,De singularibus apud Ciceronem quoque positis,Statilius Maximus,CE 2
L4789,Decretoriae sententiae,Stephanus I,CE 3
L4790,Epistola II,Stephanus Abbas,CE 6
L4791,Epistolae decretales,Auctor Incertus,
L4792,Grammatica (Carmen Saliare),Lucius Aelius Praeconinus Stilo,BCE 2-1
L4793,?,Lucius Aelius Stilo,BCE 2-1
L4794,Contra P. Sulpicium Rufum,Gaius Iulius Caesar Strabo Vopiscus,BCE 2-1
L4795,In Helvium Manciam,Gaius Iulius Caesar Strabo Vopiscus,BCE 2-1
L4796,In Pomponium,Gaius Iulius Caesar Strabo Vopiscus,BCE 2-1
L4797,In Testem Quendam,Gaius Iulius Caesar Strabo Vopiscus,BCE 2-1
L4798,Adrastus,Gaius Iulius Caesar Strabo Vopiscus,BCE 2-1
L4799,Teuthras,Gaius Iulius Caesar Strabo Vopiscus,BCE 2-1
L4800,Tecmesa,Gaius Iulius Caesar Strabo Vopiscus,BCE 2-1
L4801,Incerti Loci,Gaius Iulius Caesar Strabo Vopiscus,BCE 2-1
L4802,Idyllia,Sueius,BCE 1
L4803,E Carmine Epico,Sueius,BCE 1
L4804,Incertae Sedis,Sueius,BCE 1
L4805,De Vita Caesarum,Gaius Suetonius Tranquillus,c. CE 1-2
L4806,De Poetis,Gaius Suetonius Tranquillus,c. CE 1-2
L4807,De Historicis,Gaius Suetonius Tranquillus,c. CE 1-2
L4808,De Grammaticis et Rhetoribus,Gaius Suetonius Tranquillus,c. CE 1-2
L4809,Pratorum Libri,Gaius Suetonius Tranquillus,c. CE 1-2
L4810,Incerti Pratorum Libri,Gaius Suetonius Tranquillus,c. CE 1-2
L4811,Fragmenta,Gaius Suetonius Tranquillus,c. CE 1-2
L4812,De Oratoribus,Gaius Suetonius Tranquillus,c. CE 1-2
L4813,De Genere Vestium,Gaius Suetonius Tranquillus,c. CE 1-2
L4814,De Institutione Officiorum,Gaius Suetonius Tranquillus,c. CE 1-2
L4815,De Lusibus Puerorum,Gaius Suetonius Tranquillus,c. CE 1-2
L4816,De Naturis Animantium,Gaius Suetonius Tranquillus,c. CE 1-2
L4817,De Naturis Rerum,Gaius Suetonius Tranquillus,c. CE 1-2
L4818,De Rebus Variis,Gaius Suetonius Tranquillus,c. CE 1-2
L4819,Historiae Cuius Titulus Incertus Est Reliquiae,Gaius Suetonius Tranquillus,c. CE 1-2
L4820,De Regibus,Gaius Suetonius Tranquillus,c. CE 1-2
L4821,Ludicra Historia,Gaius Suetonius Tranquillus,c. CE 1-2
L4822,Roma,Gaius Suetonius Tranquillus,c. CE 1-2
L4823,Verborum Differentiae,Gaius Suetonius Tranquillus,c. CE 1-2
L4824,Comentarii Rerum Gestarum,Lucius Cornelius Sulla Felix,BCE 1
L4825,Epistolae 2,Sulpicius Severus,CE 4
L4826,Chronici,Sulpicius Severus,CE 4
L4827,De Vita Beati Martini / Vita Sancti Martini,Sulpicius Severus,CE 4
L4828,Tituli metrici de S. Martino,Sulpicius Severus,CE 4
L4897,De exhortatione castitatis,Quintus Septimius Florens Tertullianus,CE 2
L4829,Dialogi,Sulpicius Severus,CE 4
L4830,Epistolae,Sulpicius Severus,CE 4
L4831,Epistolae III,Sulpicius Severus,CE 4
L4832,Epistulae appositae,Sulpicius Severus,CE 4
L4833,Excerpta,Sulpicius Severus; Ioannes Cassianus,
L4834,Carmina,Sulpicius Severus (Ps),
L4835,Epistulae septem,Sulpicius Severus (Ps),
L4836,Laudatio Sancti Martini,Sulpicius Severus (Ps),
L4837,Institutiones oratoriae,Sulpicius Victor,CE 4
L4838,De Dotibus,Servius Sulpicius Rufus,BCE 1
L4839,De Sacris Detestandis,Servius Sulpicius Rufus,BCE 1
L4840,Reprehensorum Scaevolae Capitum,Servius Sulpicius Rufus,BCE 1
L4841,Oratio,Servius Sulpicius Rufus,BCE 1
L4842,Ex Incertis Libris,Servius Sulpicius Rufus,BCE 1
L4843,Grammatica,Servius Sulpicius Rufus,BCE 1
L4844,Epistulae sive Elegidia,Sulpicia I,BCE 1
L4845,Carmen,Sulpicia II Caleni uxor,CE 1
L4846,De Statu Rei Publicae [sp.],Sulpicia II Caleni uxor,CE 1
L4847,Summa librorum sequentium,Auctor Incertus,
L4848,De annis populi Romani,Aemilius Sura,
L4849,Regulae definitionum contra haereticos prolatae,Syagrius Episcopus,CE 5
L4850,sylloge cod. Elnonensis 1,,CE 6
L4851,sylloge cod. Elnonensis 2,,CE 6
L4852,sylloge cod. Elnonensis 3,,CE 6
L4853,sylloge cod. Elnonensis 4,,CE 6
L4854,Oper.Exst.?,Sylvester I,CE 4
L4855,Laudes in Patres,Quintus Aurelius Symmachus,CE 4
L4856,Fragmenta,Quintus Aurelius Symmachus,CE 4
L4857,Orationes,Quintus Aurelius Symmachus,CE 4
L4858,Relationes,Quintus Aurelius Symmachus,CE 4
L4859,Epistolae,Quintus Aurelius Symmachus,CE 4
L4860,Carmina,Quintus Aurelius Symmachus,CE 4
L4861,De Censura Non Restituenda,Quintus Aurelius Symmachus,CE 4
L4862,Laudatio in Gratianum Augustum,Quintus Aurelius Symmachus,CE 4
L4863,Laudatio in Valentinianum Seniorem Augustum Prior,Quintus Aurelius Symmachus,CE 4
L4864,Laudatio in Valentinianum Seniorem Augustum Altera,Quintus Aurelius Symmachus,CE 4
L4865,Epistolae et Decreta,Symmachus Papa,CE 5
L4866,Carmina,Q. Aurelius Memmius Symmachus,CE 6
L4867,Historiae,Q. Aurelius Memmius Symmachus,CE 6
L4868,Actio,Synodus Mesopotamica,
L4869,Synopsis Chronica,Auctor Incertus,
L4870,Contra A. Cluentium Habitum,Titus Accius,BCE 1
L4871,?,Gnaeus Octavius Titinius Capito,CE 1-2
L4872,Tabulae Censoriae,Tabulae Censoriae,
L4873,De Vita et Moribus Iulii Agricolae,Publius Cornelius Tacitus / Gaius Cornelius Tacitus,BCE 1
L4874,De Origine et Situ Germanorum,Publius Cornelius Tacitus / Gaius Cornelius Tacitus,BCE 1
L4875,Annales / Ab Excessu Divi Augusti,Publius Cornelius Tacitus / Gaius Cornelius Tacitus,BCE 1
L4876,Historiae,Publius Cornelius Tacitus / Gaius Cornelius Tacitus,BCE 1
L4877,Dialogus de Oratoribus,Publius Cornelius Tacitus / Gaius Cornelius Tacitus,BCE 1
